content_id,creator_id,niche,platform,content_format,topic,publish_date,views,likes,comments,saves,shares,watch_time_pct,affiliate_clicks,affiliate_revenue_usd,product_sales,product_revenue_usd,total_revenue_usd,production_hours,revenue_per_hour_usd,is_high_converting,has_affiliate_link,has_product_link
CON03674,CRE0239,Music & Audio Production,Substack,Instagram Post,Song Breakdown,2026-01-25,83261,3515,671,2185,1438,0.519,687,0.0,0,0.0,0.0,0.9,0.0,False,True,False
CON03675,CRE0344,Home Decor & Interior Design,Twitter/X,TikTok,Small Space Ideas,2025-10-01,29972,2362,763,499,953,0.5,250,0.0,0,0.0,0.0,1.1,0.0,False,True,False
CON03676,CRE0486,Comedy & Entertainment,Substack,YouTube Video,Parody,2025-10-10,7892,891,202,60,78,0.225,66,0.0,0,0.0,0.0,4.3,0.0,False,True,False
CON03677,CRE0004,Science & Space,Twitter/X,Substack Issue,Science Experiment,2026-02-10,4607,356,105,172,59,0.362,29,0.0,0,0.0,0.0,2.8,0.0,False,True,False
CON03678,CRE0198,Comedy & Entertainment,LinkedIn,LinkedIn Post,Reaction Video,2026-01-12,17074,573,408,432,640,0.325,115,0.0,0,0.0,0.0,1.2,0.0,False,True,False
CON03679,CRE0498,Comedy & Entertainment,Instagram,YouTube Short,Storytime,2025-12-26,220967,10350,4444,8602,3482,0.402,635,0.0,0,0.0,0.0,1.0,0.0,False,True,False
CON03680,CRE0536,Gaming & Esports,Twitter/X,YouTube Video,Pro Tips,2025-11-15,16097,971,410,356,155,0.251,773,3900.44,73,13023.02,16923.46,5.3,3189.34,True,True,True
CON03681,CRE0026,Comedy & Entertainment,Twitter/X,TikTok,Storytime,2025-11-14,26626,2078,80,318,753,0.404,1612,11411.29,52,6221.68,17632.97,1.9,9151.56,True,True,True
CON03682,CRE0178,Gaming & Esports,Twitter/X,LinkedIn Post,Pro Tips,2025-09-20,79931,6469,1405,3112,1847,0.619,666,0.0,0,0.0,0.0,0.9,0.0,False,True,False
CON03683,CRE0450,Education & Online Courses,TikTok,LinkedIn Post,Learning Hack,2025-12-23,27747,946,811,1284,533,0.549,121,0.0,0,0.0,0.0,0.9,0.0,False,True,False
CON03684,CRE0278,Pet Care,Twitter/X,Instagram Story,Dog Training Tips,2026-01-13,1911955,48355,22181,71487,10806,0.501,7296,0.0,0,0.0,0.0,0.1,0.0,False,True,False
CON03685,CRE0281,Science & Space,LinkedIn,Substack Issue,Science Experiment,2026-01-05,14217,431,279,242,297,0.427,14,0.0,0,0.0,0.0,4.4,0.0,False,True,False
CON03686,CRE0141,Photography & Videography,Instagram,Instagram Story,Camera Gear Review,2025-11-29,4964,305,116,228,141,0.435,7,0.0,0,0.0,0.0,0.2,0.0,False,True,False
CON03687,CRE0118,Home Decor & Interior Design,TikTok,YouTube Short,IKEA Hacks,2025-10-14,4307,219,39,61,159,0.239,19,0.0,0,0.0,0.0,1.3,0.0,False,True,False
CON03688,CRE0474,Personal Development,LinkedIn,Instagram Post,Book That Changed My Life,2025-12-23,82151,7592,1358,3638,2452,0.587,231,0.0,0,0.0,0.0,1.0,0.0,False,True,False
CON03689,CRE0329,Home Decor & Interior Design,Substack,YouTube Short,Colour Palette Guide,2026-01-12,15055,624,356,742,420,0.648,146,0.0,0,0.0,0.0,1.6,0.0,False,True,False
CON03690,CRE0188,Home Decor & Interior Design,Instagram,Instagram Post,Small Space Ideas,2026-01-10,64599,3761,335,1919,2327,0.746,56,0.0,0,0.0,0.0,1.3,0.0,False,True,False
CON03691,CRE0535,Gaming & Esports,YouTube,Instagram Post,New Game Review,2025-12-27,98088,11620,1169,873,1184,0.228,87,0.0,0,0.0,0.0,1.4,0.0,False,True,False
CON03692,CRE0310,Music & Audio Production,Twitter/X,Instagram Reel,Gear Review,2025-10-06,34812,2359,560,1662,1066,0.684,1302,1239.01,65,12577.71,13816.72,3.6,3787.55,True,True,True
CON03693,CRE0058,Technology & Software,TikTok,YouTube Video,Best AI Tools 2025,2025-09-26,18794,1998,297,602,305,0.422,181,0.0,0,0.0,0.0,5.9,0.0,False,True,False
CON03694,CRE0167,Food & Cooking,TikTok,Substack Issue,Restaurant Review,2025-11-16,6777,215,45,233,122,0.448,36,0.0,0,0.0,0.0,1.7,0.0,False,True,False
CON03695,CRE0259,Technology & Software,YouTube,LinkedIn Post,Notion Setup Tour,2025-10-14,53760,3844,141,2599,1744,0.525,310,0.0,0,0.0,0.0,1.4,0.0,False,True,False
CON03696,CRE0291,Sustainable Living,YouTube,Instagram Reel,Sustainable Fashion,2025-11-23,105703,2406,892,4079,857,0.39,569,0.0,0,0.0,0.0,3.8,0.0,False,True,False
CON03697,CRE0600,Music & Audio Production,TikTok,Substack Issue,Gear Review,2026-02-24,51212,2448,187,1702,475,0.254,2534,18200.03,173,33751.57,51951.6,2.7,19079.46,True,True,True
CON03698,CRE0009,Finance & Investing,TikTok,Instagram Story,Investing for Beginners,2025-12-06,4089,433,98,200,115,0.469,14,0.0,0,0.0,0.0,0.1,0.0,False,True,False
CON03699,CRE0040,Finance & Investing,Substack,Instagram Post,Passive Income Ideas,2025-12-09,75220,7880,2129,1251,1902,0.353,309,0.0,0,0.0,0.0,0.8,0.0,False,True,False
CON03700,CRE0409,Sustainable Living,TikTok,Substack Issue,Zero Waste Swaps,2026-01-05,32107,2728,482,733,843,0.273,144,0.0,0,0.0,0.0,2.9,0.0,False,True,False
CON03701,CRE0575,Technology & Software,TikTok,Instagram Reel,Notion Setup Tour,2025-10-09,69657,2283,919,2242,2453,0.417,3603,19780.22,87,8435.61,28215.83,2.3,12178.65,True,True,True
CON03702,CRE0238,Comedy & Entertainment,Instagram,Instagram Reel,Storytime,2025-12-28,127893,3194,315,2966,4475,0.282,196,0.0,0,0.0,0.0,1.8,0.0,False,True,False
CON03703,CRE0414,Comedy & Entertainment,Instagram,Substack Issue,Sketch Comedy,2025-12-17,3941,120,72,130,107,0.253,4,0.0,0,0.0,0.0,2.5,0.0,False,True,False
CON03704,CRE0208,Food & Cooking,LinkedIn,Substack Issue,Restaurant Review,2025-11-13,7245,527,84,308,48,0.511,217,1093.71,6,840.84,1934.55,3.8,509.22,True,True,True
CON03705,CRE0225,Comedy & Entertainment,LinkedIn,Instagram Reel,Sketch Comedy,2025-12-24,5298,284,133,72,71,0.515,39,0.0,0,0.0,0.0,2.2,0.0,False,True,False
CON03706,CRE0534,Personal Development,Instagram,Instagram Story,Book That Changed My Life,2026-02-06,10487,1228,76,246,243,0.211,83,0.0,0,0.0,0.0,0.1,0.0,False,True,False
CON03707,CRE0144,Home Decor & Interior Design,Twitter/X,Instagram Reel,Colour Palette Guide,2025-11-22,4322,285,90,63,66,0.322,23,0.0,0,0.0,0.0,1.5,0.0,False,True,False
CON03708,CRE0159,Language Learning,Twitter/X,LinkedIn Post,Conversation Practice,2026-03-10,51491,1878,739,1379,971,0.44,472,0.0,0,0.0,0.0,1.0,0.0,False,True,False
CON03709,CRE0272,Language Learning,YouTube,Substack Issue,Learn 100 Words Fast,2025-11-07,10698,669,141,461,62,0.511,826,5659.48,41,7563.24,13222.72,2.0,6549.97,True,True,True
CON03710,CRE0121,Technology & Software,Twitter/X,Substack Issue,Coding Tutorial,2025-12-28,6070,150,77,103,194,0.284,353,888.83,31,2996.93,3885.76,2.0,1901.46,True,True,True
CON03711,CRE0257,Beauty & Fashion,Instagram,LinkedIn Post,Skincare Routine,2025-11-13,27233,796,252,455,495,0.703,256,0.0,0,0.0,0.0,0.5,0.0,False,True,False
CON03712,CRE0451,Language Learning,Twitter/X,Substack Issue,Grammar Explained,2026-02-09,11844,739,103,115,363,0.618,115,0.0,0,0.0,0.0,1.1,0.0,False,True,False
CON03713,CRE0116,Pet Care,Instagram,TikTok,Vet Visit Story,2026-01-08,7006,445,188,141,212,0.668,466,819.61,19,3336.36,4155.97,0.5,7774.33,True,True,True
CON03714,CRE0349,Parenting & Family,Twitter/X,Instagram Reel,School Tips,2025-11-03,5199,223,70,147,178,0.722,24,0.0,0,0.0,0.0,1.6,0.0,False,True,False
CON03715,CRE0507,Beauty & Fashion,Instagram,Instagram Story,Get Ready With Me,2026-02-13,22134,1214,91,576,734,0.626,93,0.0,0,0.0,0.0,0.4,0.0,False,True,False
CON03716,CRE0350,Business & Entrepreneurship,YouTube,Instagram Reel,Cold Email Tips,2026-03-05,4264,404,122,121,158,0.334,163,784.02,11,2066.69,2850.71,2.7,1058.14,True,True,True
CON03717,CRE0385,Sustainable Living,Substack,YouTube Video,Green Home Tour,2025-09-26,598,39,10,16,18,0.625,22,21.53,0,0.0,21.53,5.6,3.88,True,True,False
CON03718,CRE0379,Comedy & Entertainment,Instagram,YouTube Video,Storytime,2026-01-24,11438,1366,327,327,359,0.446,78,0.0,0,0.0,0.0,9.3,0.0,False,True,False
CON03719,CRE0180,Language Learning,Substack,YouTube Video,Grammar Explained,2025-11-21,53630,2634,312,284,623,0.426,535,0.0,0,0.0,0.0,6.2,0.0,False,True,False
CON03720,CRE0445,Comedy & Entertainment,TikTok,LinkedIn Post,Sketch Comedy,2025-11-12,102964,6127,2182,1140,2345,0.255,5400,23323.02,123,11378.94,34701.96,1.2,28302.32,True,True,True
CON03721,CRE0592,Sustainable Living,Twitter/X,YouTube Short,Eco Product Review,2025-09-29,8593,425,233,367,161,0.549,67,0.0,0,0.0,0.0,1.5,0.0,False,True,False
CON03722,CRE0411,Personal Development,TikTok,TikTok,Mindset Shift,2026-02-14,26419,1609,680,1109,242,0.707,257,0.0,0,0.0,0.0,0.6,0.0,False,True,False
CON03723,CRE0215,Travel & Adventure,Substack,Instagram Post,Budget Europe Trip,2026-03-18,19707,772,202,259,498,0.601,75,0.0,0,0.0,0.0,1.9,0.0,False,True,False
CON03724,CRE0015,Pet Care,LinkedIn,Instagram Story,Pet Haul,2025-10-14,30312,3357,242,1340,366,0.288,1800,8970.82,175,16224.8,25195.62,0.2,161899.72,True,True,True
CON03725,CRE0389,Gaming & Esports,Substack,Substack Issue,Game Lore Deep Dive,2025-11-25,221126,23499,4604,7642,6861,0.249,1289,0.0,0,0.0,0.0,3.1,0.0,False,True,False
CON03726,CRE0290,Music & Audio Production,LinkedIn,Instagram Post,Music Theory Explained,2025-12-15,991,21,14,14,19,0.495,8,0.0,0,0.0,0.0,1.0,0.0,False,True,False
CON03727,CRE0248,Personal Development,Substack,LinkedIn Post,Morning Routine,2025-12-19,18301,1587,401,859,194,0.422,19,0.0,0,0.0,0.0,0.5,0.0,False,True,False
CON03728,CRE0276,Music & Audio Production,Substack,TikTok,Beat Making Tutorial,2025-10-12,135500,6972,3293,1070,3871,0.534,6750,13826.17,436,63089.91,76916.08,2.7,28578.92,True,True,True
CON03729,CRE0459,Science & Space,TikTok,LinkedIn Post,Myth Busting,2026-03-02,7221,296,55,279,217,0.478,12,0.0,0,0.0,0.0,1.0,0.0,False,True,False
CON03730,CRE0104,Education & Online Courses,Instagram,Substack Issue,Learning Hack,2025-10-04,1957,61,29,63,17,0.461,17,0.0,0,0.0,0.0,4.0,0.0,False,True,False
CON03731,CRE0343,Comedy & Entertainment,Substack,YouTube Short,Day in My Life,2025-12-08,125654,7193,321,4146,2774,0.708,2056,5748.22,154,16106.66,21854.88,1.3,16578.53,True,True,True
CON03732,CRE0445,Home Decor & Interior Design,Substack,Instagram Reel,Budget Decor,2025-11-19,37065,3548,490,362,1402,0.204,346,0.0,0,0.0,0.0,2.1,0.0,False,True,False
CON03733,CRE0200,Gaming & Esports,YouTube,Instagram Reel,Challenge Run,2025-12-01,65752,3798,487,2459,2246,0.201,392,0.0,0,0.0,0.0,3.6,0.0,False,True,False
CON03734,CRE0589,Parenting & Family,Twitter/X,Instagram Reel,Kid-Friendly Recipes,2026-02-23,5838,243,116,268,80,0.699,0,0.0,0,0.0,0.0,2.1,0.0,False,False,False
CON03735,CRE0288,Science & Space,Twitter/X,Instagram Post,Research Breakdown,2025-11-22,61913,3814,1285,470,1135,0.289,368,0.0,0,0.0,0.0,1.3,0.0,False,True,False
CON03736,CRE0295,Sustainable Living,Instagram,Substack Issue,Sustainable Fashion,2026-03-11,1097,97,24,36,13,0.329,6,0.0,0,0.0,0.0,3.4,0.0,False,True,False
CON03737,CRE0425,Sustainable Living,Instagram,YouTube Short,Plant-Based Meal,2025-12-09,56140,5983,775,309,694,0.527,2442,8786.49,171,30245.19,39031.68,1.0,38770.57,True,True,True
CON03738,CRE0339,Beauty & Fashion,YouTube,LinkedIn Post,Makeup Tutorial,2025-12-09,4993,417,96,125,31,0.54,49,0.0,0,0.0,0.0,0.9,0.0,False,True,False
CON03739,CRE0003,Personal Development,LinkedIn,LinkedIn Post,Productivity System,2025-12-11,153281,8550,3970,1482,4597,0.52,610,0.0,0,0.0,0.0,0.6,0.0,False,True,False
CON03740,CRE0346,Sustainable Living,LinkedIn,Instagram Post,Plant-Based Meal,2026-02-27,1029,56,12,22,27,0.404,3,0.0,0,0.0,0.0,0.7,0.0,False,True,False
CON03741,CRE0163,Travel & Adventure,TikTok,YouTube Video,Solo Travel Guide,2026-01-06,28074,1359,436,1106,1029,0.474,267,0.0,0,0.0,0.0,7.2,0.0,False,True,False
CON03742,CRE0075,Parenting & Family,Instagram,LinkedIn Post,Kid-Friendly Recipes,2025-10-08,29082,3448,93,1057,158,0.466,73,0.0,0,0.0,0.0,1.3,0.0,False,True,False
CON03743,CRE0157,Music & Audio Production,Instagram,TikTok,Song Breakdown,2025-12-30,37850,2496,704,1846,1034,0.671,1589,9368.28,145,8548.83,17917.11,2.7,6635.55,True,True,True
CON03744,CRE0181,Science & Space,YouTube,YouTube Video,Space Discovery Explained,2025-10-15,23258,2156,262,371,662,0.632,97,0.0,0,0.0,0.0,8.6,0.0,False,True,False
CON03745,CRE0174,Science & Space,TikTok,LinkedIn Post,Science Experiment,2025-12-22,1917,148,54,75,68,0.266,1,0.0,0,0.0,0.0,1.3,0.0,False,True,False
CON03746,CRE0088,Gaming & Esports,Substack,Instagram Story,New Game Review,2025-10-19,34147,939,490,966,408,0.625,2264,14916.08,170,7252.62,22168.7,0.3,66523.67,True,True,True
CON03747,CRE0183,Comedy & Entertainment,Twitter/X,Instagram Story,Storytime,2025-11-19,79645,9285,2159,2885,1820,0.688,3014,3033.38,143,12797.44,15830.82,0.3,45605.33,True,True,True
CON03748,CRE0289,Science & Space,Substack,Instagram Post,Science Experiment,2026-03-02,766,87,19,30,8,0.711,4,0.0,0,0.0,0.0,1.6,0.0,False,True,False
CON03749,CRE0566,Science & Space,Twitter/X,Substack Issue,Science Experiment,2025-10-15,10399,706,252,233,57,0.417,20,0.0,0,0.0,0.0,2.2,0.0,False,True,False
CON03750,CRE0355,Education & Online Courses,LinkedIn,TikTok,Book Summary,2026-01-25,5959,385,79,195,132,0.613,299,2206.57,20,1891.7,4098.27,1.0,4288.9,True,True,True
CON03751,CRE0208,Language Learning,TikTok,Substack Issue,Immersion Tips,2025-10-19,38911,1849,558,806,1255,0.601,402,212.24,10,650.63,862.87,2.5,345.11,True,True,True
CON03752,CRE0404,Gaming & Esports,TikTok,YouTube Short,Game Lore Deep Dive,2026-01-08,13260,618,215,585,236,0.286,79,0.0,0,0.0,0.0,1.2,0.0,False,True,False
CON03753,CRE0425,Home Decor & Interior Design,YouTube,Instagram Story,Budget Decor,2025-12-12,57484,5319,1162,1274,986,0.303,407,0.0,0,0.0,0.0,0.1,0.0,False,True,False
CON03754,CRE0528,Travel & Adventure,LinkedIn,Instagram Reel,Budget Europe Trip,2025-12-07,9268,1000,146,385,294,0.706,71,0.0,0,0.0,0.0,1.0,0.0,False,True,False
CON03755,CRE0327,Photography & Videography,TikTok,Substack Issue,Editing Tutorial,2025-11-13,4171,271,49,201,145,0.739,4,0.0,0,0.0,0.0,2.9,0.0,False,True,False
CON03756,CRE0264,Education & Online Courses,Substack,YouTube Short,Learning Hack,2025-10-17,5531,508,34,213,159,0.21,22,0.0,0,0.0,0.0,1.1,0.0,False,True,False
CON03757,CRE0161,Music & Audio Production,LinkedIn,YouTube Short,Studio Vlog,2026-01-14,6073,720,122,68,44,0.408,401,1479.91,19,1321.81,2801.72,0.8,3557.58,True,True,True
CON03758,CRE0402,Business & Entrepreneurship,LinkedIn,Substack Issue,Cold Email Tips,2025-09-22,236418,23377,2508,6971,5336,0.3,18516,52434.74,1715,210004.6,262439.34,3.4,77160.43,True,True,True
CON03759,CRE0062,Pet Care,Instagram,LinkedIn Post,Cat Behaviour Explained,2025-11-15,5928,627,111,229,146,0.461,455,1288.72,9,636.11,1924.83,0.8,2275.49,True,True,True
CON03760,CRE0324,Technology & Software,LinkedIn,Instagram Post,Tech Gear Setup,2025-11-29,62570,5960,649,2712,577,0.685,429,0.0,0,0.0,0.0,0.5,0.0,False,True,False
CON03761,CRE0007,Language Learning,Substack,Instagram Reel,Learn 100 Words Fast,2025-11-14,11068,1269,260,370,328,0.569,52,0.0,0,0.0,0.0,3.5,0.0,False,True,False
CON03762,CRE0482,Education & Online Courses,TikTok,Instagram Reel,Book Summary,2025-12-17,4025,473,34,95,87,0.226,120,176.62,4,730.32,906.94,1.4,627.17,True,True,True
CON03763,CRE0189,Travel & Adventure,Twitter/X,Instagram Post,Travel Hacks,2026-03-08,14085,488,119,344,151,0.466,2,0.0,0,0.0,0.0,0.9,0.0,False,True,False
CON03764,CRE0349,Language Learning,Instagram,LinkedIn Post,Immersion Tips,2025-12-01,47482,1176,244,664,771,0.269,3075,24158.92,100,4343.79,28502.71,0.5,58999.12,True,True,True
CON03765,CRE0331,Gaming & Esports,YouTube,YouTube Short,Stream Highlights,2025-12-22,10844,818,197,339,71,0.214,8,0.0,0,0.0,0.0,1.0,0.0,False,True,False
CON03766,CRE0594,Education & Online Courses,LinkedIn,YouTube Video,Book Summary,2026-03-13,1673,80,17,80,61,0.382,12,0.0,0,0.0,0.0,5.1,0.0,False,True,False
CON03767,CRE0009,Personal Development,YouTube,YouTube Video,Book That Changed My Life,2025-10-12,25006,2613,413,1107,990,0.69,1111,858.84,57,4650.75,5509.59,5.2,1069.78,True,True,True
CON03768,CRE0270,Home Decor & Interior Design,YouTube,TikTok,Room Makeover,2025-12-29,69207,5089,1416,1481,402,0.25,145,0.0,0,0.0,0.0,1.9,0.0,False,True,False
CON03769,CRE0156,Home Decor & Interior Design,Substack,YouTube Video,Room Makeover,2025-12-05,30382,1386,227,199,762,0.528,192,0.0,0,0.0,0.0,9.4,0.0,False,True,False
CON03770,CRE0073,Home Decor & Interior Design,Instagram,Instagram Post,Budget Decor,2025-12-13,4062,260,95,55,33,0.483,22,0.0,0,0.0,0.0,1.5,0.0,False,True,False
CON03771,CRE0357,Beauty & Fashion,Substack,Instagram Story,Skincare Routine,2026-02-18,14396,694,407,420,493,0.645,77,0.0,0,0.0,0.0,0.4,0.0,False,True,False
CON03772,CRE0229,Home Decor & Interior Design,YouTube,YouTube Short,Budget Decor,2025-12-15,18003,625,373,267,251,0.691,1248,3931.28,113,7501.01,11432.29,1.4,8457.06,True,True,True
CON03773,CRE0349,Technology & Software,Substack,LinkedIn Post,Tech Gear Setup,2025-12-12,22708,2283,486,952,315,0.459,159,0.0,0,0.0,0.0,0.6,0.0,False,True,False
CON03774,CRE0303,Travel & Adventure,Substack,Instagram Post,Hidden Gems in Bali,2026-02-19,8906,599,259,361,217,0.303,37,0.0,0,0.0,0.0,0.6,0.0,False,True,False
CON03775,CRE0030,Language Learning,YouTube,Instagram Story,Immersion Tips,2026-02-08,17787,794,226,483,598,0.688,106,0.0,0,0.0,0.0,0.3,0.0,False,True,False
CON03776,CRE0301,Beauty & Fashion,TikTok,YouTube Video,Outfit of the Week,2025-10-08,31177,3381,781,250,306,0.691,81,0.0,0,0.0,0.0,4.8,0.0,False,True,False
CON03777,CRE0337,Education & Online Courses,Twitter/X,TikTok,Study With Me,2026-02-12,43241,2067,765,1140,615,0.495,54,0.0,0,0.0,0.0,0.7,0.0,False,True,False
CON03778,CRE0321,Food & Cooking,TikTok,Instagram Post,5-Ingredient Dinner,2025-11-22,18960,861,469,418,719,0.448,962,7566.12,28,4464.86,12030.98,1.5,8071.58,True,True,True
CON03779,CRE0233,Technology & Software,Instagram,Instagram Story,Coding Tutorial,2026-02-27,260253,28130,3125,1592,3245,0.596,805,0.0,0,0.0,0.0,0.3,0.0,False,True,False
CON03780,CRE0476,Home Decor & Interior Design,Substack,YouTube Short,Colour Palette Guide,2025-12-01,20077,971,420,1003,564,0.299,24,0.0,0,0.0,0.0,1.7,0.0,False,True,False
CON03781,CRE0398,Education & Online Courses,Twitter/X,Instagram Story,Course Review,2025-09-23,82598,3082,351,3652,1331,0.728,252,0.0,0,0.0,0.0,0.3,0.0,False,True,False
CON03782,CRE0546,Comedy & Entertainment,Instagram,Instagram Story,Parody,2025-11-03,20393,838,306,556,171,0.28,21,0.0,0,0.0,0.0,0.4,0.0,False,True,False
CON03783,CRE0108,Sustainable Living,Twitter/X,Substack Issue,Sustainable Fashion,2025-10-18,14178,1275,36,183,121,0.442,76,0.0,0,0.0,0.0,3.5,0.0,False,True,False
CON03784,CRE0056,Home Decor & Interior Design,LinkedIn,YouTube Video,Budget Decor,2026-01-20,2981,239,78,78,100,0.254,208,1098.11,4,196.46,1294.57,8.2,157.0,True,True,True
CON03785,CRE0184,Technology & Software,Substack,Instagram Story,Notion Setup Tour,2025-10-20,99242,7056,451,1778,2589,0.505,349,0.0,0,0.0,0.0,0.1,0.0,False,True,False
CON03786,CRE0144,Finance & Investing,Substack,TikTok,Passive Income Ideas,2025-12-07,297,15,8,12,6,0.261,2,0.0,0,0.0,0.0,2.6,0.0,False,True,False
CON03787,CRE0484,Pet Care,Twitter/X,Substack Issue,Rescue Animal Story,2026-01-20,15972,597,464,652,600,0.343,317,547.06,26,4061.49,4608.55,4.2,1098.25,True,True,True
CON03788,CRE0566,Education & Online Courses,LinkedIn,YouTube Short,Book Summary,2025-12-30,8302,753,76,395,243,0.296,632,2529.02,34,1201.28,3730.3,0.9,4214.12,True,True,True
CON03789,CRE0044,Business & Entrepreneurship,LinkedIn,Instagram Story,Productivity System,2025-11-08,22869,2605,238,181,468,0.308,182,0.0,0,0.0,0.0,0.4,0.0,False,True,False
CON03790,CRE0165,Education & Online Courses,Instagram,YouTube Video,Course Review,2026-03-14,198003,15043,2544,7768,4279,0.613,466,0.0,0,0.0,0.0,7.3,0.0,False,True,False
CON03791,CRE0506,Music & Audio Production,Instagram,Instagram Reel,Studio Vlog,2025-10-01,39818,3994,491,1262,862,0.428,50,0.0,0,0.0,0.0,3.8,0.0,False,True,False
CON03792,CRE0478,Technology & Software,Instagram,Substack Issue,Tech Gear Setup,2026-02-05,56455,6502,1305,417,1566,0.391,197,0.0,0,0.0,0.0,2.7,0.0,False,True,False
CON03793,CRE0155,Home Decor & Interior Design,Instagram,Instagram Post,Colour Palette Guide,2025-11-15,28083,2790,740,833,476,0.426,1633,10348.47,141,13938.86,24287.33,0.6,40515.8,True,True,True
CON03794,CRE0112,Travel & Adventure,YouTube,Instagram Post,City Vlog,2026-01-06,21777,2371,637,143,371,0.631,14,0.0,0,0.0,0.0,1.7,0.0,False,True,False
CON03795,CRE0308,Finance & Investing,LinkedIn,YouTube Video,Budget Review,2025-10-27,12741,1363,269,552,142,0.211,81,0.0,0,0.0,0.0,9.2,0.0,False,True,False
CON03796,CRE0168,Gaming & Esports,Instagram,YouTube Video,Game Lore Deep Dive,2026-01-07,166975,3776,1987,2046,2343,0.605,834,0.0,0,0.0,0.0,5.0,0.0,False,True,False
CON03797,CRE0524,Personal Development,Substack,Instagram Reel,Morning Routine,2025-12-12,3333,262,96,87,47,0.647,18,0.0,0,0.0,0.0,3.9,0.0,False,True,False
CON03798,CRE0419,Language Learning,LinkedIn,YouTube Short,Conversation Practice,2025-11-17,29451,2855,283,1089,1034,0.575,136,0.0,0,0.0,0.0,0.6,0.0,False,True,False
CON03799,CRE0069,Personal Development,LinkedIn,TikTok,Productivity System,2026-03-11,105707,5815,772,1633,1660,0.538,463,0.0,0,0.0,0.0,1.8,0.0,False,True,False
CON03800,CRE0275,Education & Online Courses,YouTube,Instagram Reel,Study With Me,2025-11-03,82258,9511,805,3747,817,0.577,510,0.0,0,0.0,0.0,3.0,0.0,False,True,False
CON03801,CRE0403,Language Learning,Twitter/X,LinkedIn Post,Immersion Tips,2026-01-30,32396,3087,480,1167,1124,0.735,331,1404.9,23,4036.37,5441.27,1.1,5174.54,True,True,True
CON03802,CRE0081,Finance & Investing,YouTube,Instagram Post,Passive Income Ideas,2025-11-16,48036,5534,398,2295,1075,0.656,19,0.0,0,0.0,0.0,0.9,0.0,False,True,False
CON03803,CRE0417,Personal Development,Substack,Instagram Story,Goal Setting,2025-11-17,23978,1852,462,758,791,0.278,57,0.0,0,0.0,0.0,0.2,0.0,False,True,False
CON03804,CRE0021,Language Learning,YouTube,LinkedIn Post,Immersion Tips,2026-02-03,15560,449,424,413,137,0.593,850,2998.69,48,6094.06,9092.75,0.8,11707.54,True,True,True
CON03805,CRE0349,Science & Space,Twitter/X,TikTok,Research Breakdown,2025-11-17,12797,915,141,119,151,0.448,0,0.0,0,0.0,0.0,1.5,0.0,False,False,False
CON03806,CRE0141,Gaming & Esports,Instagram,Instagram Reel,Pro Tips,2025-09-29,71622,6300,862,693,447,0.556,469,0.0,0,0.0,0.0,2.5,0.0,False,True,False
CON03807,CRE0229,Gaming & Esports,Twitter/X,TikTok,Challenge Run,2025-11-14,92520,6508,2093,1676,994,0.433,896,0.0,0,0.0,0.0,1.7,0.0,False,True,False
CON03808,CRE0236,Pet Care,YouTube,YouTube Video,Cat Behaviour Explained,2025-11-10,38872,1231,105,1153,583,0.241,356,0.0,0,0.0,0.0,8.7,0.0,False,True,False
CON03809,CRE0458,Finance & Investing,Substack,Instagram Story,Stock Market Explained,2025-12-26,107807,3842,1978,1319,1985,0.287,1840,12282.89,64,9290.11,21573.0,0.1,169397.07,True,True,True
CON03810,CRE0041,Education & Online Courses,Substack,YouTube Short,Course Review,2025-11-20,397351,30382,11814,11857,7636,0.209,1551,0.0,0,0.0,0.0,0.5,0.0,False,True,False
CON03811,CRE0176,Gaming & Esports,YouTube,TikTok,Challenge Run,2026-03-01,26496,2394,675,582,620,0.501,213,0.0,0,0.0,0.0,2.8,0.0,False,True,False
CON03812,CRE0456,Business & Entrepreneurship,Twitter/X,Instagram Post,How I Got Clients,2025-10-17,932514,52739,6277,24843,6137,0.489,2409,0.0,0,0.0,0.0,1.7,0.0,False,True,False
CON03813,CRE0122,Food & Cooking,Substack,YouTube Video,Meal Prep Sunday,2025-10-29,63453,1982,580,3169,1830,0.607,376,0.0,0,0.0,0.0,4.4,0.0,False,True,False
CON03814,CRE0350,Technology & Software,Twitter/X,Substack Issue,Tech Gear Setup,2026-03-14,20700,1265,207,218,124,0.231,154,0.0,0,0.0,0.0,3.9,0.0,False,True,False
CON03815,CRE0216,Travel & Adventure,TikTok,Instagram Post,Hidden Gems in Bali,2026-01-31,106353,8416,2997,2557,1165,0.646,480,0.0,0,0.0,0.0,1.5,0.0,False,True,False
CON03816,CRE0325,Parenting & Family,Twitter/X,Instagram Story,Honest Parenting,2026-02-13,33975,2577,348,1691,463,0.617,38,0.0,0,0.0,0.0,0.1,0.0,False,True,False
CON03817,CRE0517,Parenting & Family,Twitter/X,Instagram Post,Honest Parenting,2026-01-29,6552,663,72,270,43,0.694,52,0.0,0,0.0,0.0,0.5,0.0,False,True,False
CON03818,CRE0063,Beauty & Fashion,Substack,TikTok,Makeup Tutorial,2025-11-20,21783,1710,262,843,453,0.586,224,885.96,13,1441.19,2327.15,0.9,2477.29,True,True,True
CON03819,CRE0112,Business & Entrepreneurship,Twitter/X,LinkedIn Post,Business Mistakes,2026-02-21,20654,1542,582,491,163,0.637,147,0.0,0,0.0,0.0,1.4,0.0,False,True,False
