contract_id,creator_id,brand,niche,total_clauses,red_flag_count,compliant_clause_count,missing_kill_fee,missing_ftc_disclosure,has_perpetual_exclusivity,has_uncompensated_usage_rights,payment_terms_days,revision_rounds_stated,estimated_hidden_value_usd,risk_rating,contract_date,analysed_by_ai
CON0670,CRE0244,Grammarly,Education & Online Courses,7,1,6,True,False,False,False,60,Unlimited,1030.23,Medium,2025-12-30,False
CON0671,CRE0305,Manscaped,Food & Cooking,7,1,6,True,False,False,False,90,3,2443.77,Medium,2025-06-11,False
CON0672,CRE0110,Calm,Sustainable Living,7,3,4,True,False,False,False,60,2,4863.63,Critical,2025-07-10,False
CON0673,CRE0424,Brilliant,Business & Entrepreneurship,7,3,4,False,True,False,False,90,1,7179.32,Critical,2025-10-04,False
CON0674,CRE0511,Betterment,Business & Entrepreneurship,7,1,6,True,False,False,False,45,2,1337.2,Medium,2026-02-06,True
CON0675,CRE0241,Canva,Comedy & Entertainment,7,3,4,True,False,False,True,90,Unlimited,7379.24,Critical,2025-04-23,False
CON0676,CRE0468,Notion,Photography & Videography,7,1,6,True,False,False,False,30,Unlimited,817.16,Medium,2025-07-08,False
CON0677,CRE0352,Robinhood,Comedy & Entertainment,7,0,7,True,False,False,False,90,Unlimited,0.0,Low,2026-02-03,True
CON0678,CRE0488,Wix,Business & Entrepreneurship,7,1,6,False,False,False,False,30,Unlimited,1281.74,Medium,2025-05-13,False
CON0679,CRE0494,Audible,Parenting & Family,7,2,5,True,False,False,False,45,Unlimited,3105.64,High,2026-01-01,True
CON0680,CRE0306,Public,Food & Cooking,7,3,4,False,True,False,False,30,1,5088.91,Critical,2025-05-01,True
CON0681,CRE0225,Hubspot,Business & Entrepreneurship,7,1,6,True,False,False,True,30,2,1484.92,Medium,2025-12-05,True
CON0682,CRE0179,Airtable,Education & Online Courses,7,0,7,False,False,False,False,30,3,0.0,Low,2025-09-14,True
CON0683,CRE0246,Noom,Language Learning,7,2,5,True,False,False,False,90,1,814.11,High,2025-12-26,False
CON0684,CRE0330,Airtable,Technology & Software,7,1,6,False,False,False,False,45,2,2408.62,Medium,2026-03-18,False
CON0685,CRE0497,Noom,Comedy & Entertainment,7,1,6,False,False,False,False,30,1,1587.24,Medium,2025-04-28,True
CON0686,CRE0395,Wix,Language Learning,7,0,7,True,False,False,False,45,3,0.0,Low,2025-04-28,True
CON0687,CRE0349,Brilliant,Sustainable Living,7,1,6,False,False,False,False,90,2,1849.24,Medium,2025-07-21,True
CON0688,CRE0199,Raycon,Pet Care,7,4,3,False,False,False,False,30,1,1793.05,Critical,2025-12-25,True
CON0689,CRE0240,Calm,Science & Space,7,1,6,False,False,False,False,90,1,1022.67,Medium,2025-05-06,False
CON0690,CRE0304,Noom,Sustainable Living,7,2,5,False,False,False,True,30,Unlimited,3360.22,High,2025-05-19,False
CON0691,CRE0031,Betterment,Finance & Investing,7,2,5,False,False,False,False,45,2,4239.65,High,2025-08-01,True
CON0692,CRE0224,Fiverr,Personal Development,7,1,6,True,False,False,False,30,3,1446.55,Medium,2025-11-29,False
CON0693,CRE0572,Audible,Education & Online Courses,7,4,3,False,True,False,True,30,1,4501.34,Critical,2026-01-15,True
CON0694,CRE0185,Manscaped,Comedy & Entertainment,7,3,4,True,False,False,False,30,Unlimited,5717.17,Critical,2025-08-10,False
CON0695,CRE0491,LastPass,Personal Development,7,3,4,True,False,False,False,30,2,2206.12,Critical,2025-11-02,False
CON0696,CRE0567,Calm,Technology & Software,7,2,5,True,False,False,False,30,3,3487.49,High,2025-04-05,False
CON0697,CRE0157,Wix,Finance & Investing,7,1,6,False,False,False,False,60,3,1841.46,Medium,2025-04-26,True
CON0698,CRE0114,Betterment,Comedy & Entertainment,7,0,7,True,False,False,False,30,2,0.0,Low,2026-03-06,True
CON0699,CRE0511,Grammarly,Home Decor & Interior Design,7,0,7,False,False,False,False,30,1,0.0,Low,2025-09-10,True
CON0700,CRE0362,Athletic Greens,Comedy & Entertainment,7,4,3,True,True,False,False,60,Unlimited,2433.43,Critical,2025-09-22,True
CON0701,CRE0187,MasterClass,Food & Cooking,7,0,7,False,False,False,False,30,2,0.0,Low,2025-09-07,True
CON0702,CRE0282,HelloFresh,Science & Space,7,2,5,False,False,False,False,30,2,1488.96,High,2025-05-13,True
CON0703,CRE0269,Canva,Science & Space,7,2,5,True,False,False,False,45,2,1022.09,High,2025-07-08,False
CON0704,CRE0273,Skillshare,Sustainable Living,7,1,6,True,False,False,False,45,3,1312.05,Medium,2025-06-04,True
CON0705,CRE0418,Dollar Shave Club,Science & Space,7,4,3,True,False,False,True,30,Unlimited,3109.63,Critical,2025-08-31,True
CON0706,CRE0173,Squarespace,Travel & Adventure,7,0,7,True,False,False,False,90,1,0.0,Low,2026-01-19,True
CON0707,CRE0013,Factor Meals,Travel & Adventure,7,1,6,True,False,False,False,30,Unlimited,2120.67,Medium,2025-04-29,True
CON0708,CRE0361,Brilliant,Home Decor & Interior Design,7,3,4,False,False,False,True,30,Unlimited,5560.52,Critical,2025-10-06,True
CON0709,CRE0007,Ridge Wallet,Parenting & Family,7,1,6,True,False,False,False,45,Unlimited,1292.58,Medium,2025-08-02,False
CON0710,CRE0428,Wix,Food & Cooking,7,1,6,False,False,False,False,90,1,1319.7,Medium,2025-10-29,True
CON0711,CRE0600,Brilliant,Parenting & Family,7,2,5,False,False,False,False,90,3,1569.19,High,2025-06-21,False
CON0712,CRE0572,Audible,Music & Audio Production,7,4,3,True,True,False,False,45,Unlimited,8644.32,Critical,2025-11-05,True
CON0713,CRE0126,ExpressVPN,Beauty & Fashion,7,1,6,False,False,False,False,90,3,1520.84,Medium,2025-07-31,True
CON0714,CRE0490,Athletic Greens,Finance & Investing,7,3,4,False,True,False,False,60,3,5541.14,Critical,2025-12-19,True
CON0715,CRE0200,Manscaped,Technology & Software,7,2,5,False,False,False,False,30,2,3080.11,High,2025-03-29,True
CON0716,CRE0512,MasterClass,Comedy & Entertainment,7,3,4,False,False,False,True,30,2,6979.4,Critical,2025-12-17,True
CON0717,CRE0435,Brilliant,Food & Cooking,7,2,5,True,False,False,True,45,2,4656.8,High,2025-03-21,True
CON0718,CRE0379,Noom,Science & Space,7,1,6,False,False,False,True,60,Unlimited,311.69,Medium,2025-07-24,True
CON0719,CRE0511,Canva,Music & Audio Production,7,2,5,False,False,False,False,45,2,3487.56,High,2025-07-31,False
CON0720,CRE0399,Blue Apron,Education & Online Courses,7,0,7,False,False,False,False,90,2,0.0,Low,2026-03-08,True
CON0721,CRE0402,Airtable,Gaming & Esports,7,1,6,True,False,False,False,30,Unlimited,1002.58,Medium,2025-04-30,True
CON0722,CRE0170,Blue Apron,Technology & Software,7,1,6,True,False,False,False,45,3,1017.98,Medium,2025-08-22,True
CON0723,CRE0233,Codecademy,Photography & Videography,7,2,5,False,False,False,False,30,2,3784.21,High,2025-04-10,True
CON0724,CRE0052,Public,Beauty & Fashion,7,4,3,True,False,False,False,45,Unlimited,9102.48,Critical,2026-01-12,False
CON0725,CRE0192,Factor Meals,Comedy & Entertainment,7,3,4,True,False,False,True,60,2,1241.67,Critical,2025-05-13,True
CON0726,CRE0118,Public,Technology & Software,7,1,6,True,False,False,True,30,2,2004.1,Medium,2025-06-16,True
CON0727,CRE0408,ExpressVPN,Comedy & Entertainment,7,1,6,True,False,False,False,90,Unlimited,864.38,Medium,2025-04-07,True
CON0728,CRE0547,Dollar Shave Club,Science & Space,7,3,4,False,False,False,False,90,2,1219.35,Critical,2025-08-22,True
CON0729,CRE0120,Factor Meals,Finance & Investing,7,2,5,False,False,False,False,30,3,2004.57,High,2025-03-23,False
CON0730,CRE0003,Calm,Beauty & Fashion,7,2,5,False,False,False,False,90,1,823.54,High,2025-08-27,False
CON0731,CRE0195,Noom,Gaming & Esports,7,2,5,False,False,False,True,90,2,2372.67,High,2025-07-18,True
CON0732,CRE0002,Codecademy,Education & Online Courses,7,1,6,True,False,False,False,90,2,1506.98,Medium,2025-07-22,True
CON0733,CRE0032,Shopify,Technology & Software,7,3,4,True,False,False,False,90,3,2177.46,Critical,2025-10-15,False
CON0734,CRE0299,Asana,Beauty & Fashion,7,1,6,True,False,False,True,30,1,2116.04,Medium,2025-08-27,False
CON0735,CRE0119,Squarespace,Education & Online Courses,7,4,3,False,False,False,True,30,2,5228.53,Critical,2025-07-03,False
CON0736,CRE0257,Airtable,Travel & Adventure,7,3,4,True,False,False,False,30,2,1518.08,Critical,2026-02-13,False
CON0737,CRE0241,Notion,Technology & Software,7,0,7,False,False,False,False,30,2,0.0,Low,2025-04-29,True
CON0738,CRE0532,MasterClass,Parenting & Family,7,1,6,False,False,False,False,60,2,2439.76,Medium,2025-08-09,False
CON0739,CRE0348,HelloFresh,Home Decor & Interior Design,7,0,7,False,False,False,False,90,2,0.0,Low,2026-03-18,True
CON0740,CRE0521,Hover,Photography & Videography,7,4,3,False,True,False,False,30,1,7499.65,Critical,2026-02-26,False
CON0741,CRE0146,Raycon,Business & Entrepreneurship,7,2,5,False,False,False,False,45,Unlimited,930.38,High,2025-06-10,True
CON0742,CRE0262,Codecademy,Business & Entrepreneurship,7,1,6,False,False,False,False,60,3,2041.33,Medium,2025-05-20,True
CON0743,CRE0004,Skillshare,Pet Care,7,4,3,False,True,False,True,30,3,9211.08,Critical,2025-04-04,False
CON0744,CRE0555,Betterment,Comedy & Entertainment,7,2,5,False,False,False,False,90,3,1641.51,High,2026-01-09,False
CON0745,CRE0266,Grammarly,Business & Entrepreneurship,7,0,7,False,False,False,False,30,1,0.0,Low,2025-07-02,True
CON0746,CRE0046,Ridge Wallet,Personal Development,7,2,5,False,False,False,True,60,Unlimited,782.74,High,2025-08-28,False
CON0747,CRE0057,Headspace,Music & Audio Production,7,2,5,True,False,False,False,90,2,1880.78,High,2025-03-30,True
CON0748,CRE0329,Skillshare,Technology & Software,7,0,7,True,False,False,False,30,2,0.0,Low,2026-02-16,True
CON0749,CRE0167,Wix,Gaming & Esports,7,1,6,False,False,False,False,30,2,601.88,Medium,2025-05-07,False
CON0750,CRE0244,MasterClass,Gaming & Esports,7,2,5,True,False,False,False,90,2,800.53,High,2025-12-13,False
CON0751,CRE0318,Monday.com,Home Decor & Interior Design,7,0,7,True,False,False,False,90,Unlimited,0.0,Low,2025-10-14,True
CON0752,CRE0388,Canva,Gaming & Esports,7,1,6,False,False,False,False,45,Unlimited,1016.01,Medium,2025-05-06,True
CON0753,CRE0495,Squarespace,Personal Development,7,3,4,True,False,False,False,90,3,3786.82,Critical,2025-11-28,False
CON0754,CRE0274,NordVPN,Personal Development,7,0,7,False,False,False,False,90,1,0.0,Low,2025-07-11,False
CON0755,CRE0004,Toptal,Science & Space,7,0,7,False,False,False,False,30,3,0.0,Low,2025-08-04,False
CON0756,CRE0563,Audible,Travel & Adventure,7,2,5,False,False,False,True,90,2,3093.61,High,2025-12-16,False
CON0757,CRE0188,Canva,Technology & Software,7,2,5,False,False,False,True,90,2,2607.24,High,2025-11-10,True
CON0758,CRE0571,Monday.com,Sustainable Living,7,1,6,False,False,False,False,90,2,1121.5,Medium,2025-05-16,True
CON0759,CRE0350,NordVPN,Education & Online Courses,7,1,6,True,False,False,False,90,2,2404.67,Medium,2025-03-27,False
CON0760,CRE0177,Blue Apron,Photography & Videography,7,1,6,True,False,False,False,30,3,1637.79,Medium,2025-11-22,True
CON0761,CRE0411,Magic Spoon,Photography & Videography,7,0,7,False,False,False,False,90,2,0.0,Low,2025-07-24,False
CON0762,CRE0434,Squarespace,Beauty & Fashion,7,2,5,False,False,False,False,60,2,1879.01,High,2026-02-05,False
CON0763,CRE0594,Shopify,Personal Development,7,3,4,True,False,False,True,30,2,5468.25,Critical,2025-04-13,True
CON0764,CRE0219,Noom,Education & Online Courses,7,0,7,False,False,False,False,30,1,0.0,Low,2026-03-07,True
CON0765,CRE0119,Asana,Music & Audio Production,7,0,7,True,False,False,False,30,3,0.0,Low,2025-06-15,True
CON0766,CRE0216,Fiverr,Personal Development,7,0,7,False,False,False,False,90,2,0.0,Low,2025-10-07,False
CON0767,CRE0434,Squarespace,Photography & Videography,7,4,3,True,True,False,True,30,Unlimited,6329.5,Critical,2026-02-14,True
CON0768,CRE0330,HelloFresh,Parenting & Family,7,1,6,False,False,False,False,30,Unlimited,595.86,Medium,2025-04-28,False
CON0769,CRE0180,Squarespace,Science & Space,7,0,7,True,False,False,False,45,3,0.0,Low,2025-07-09,False
CON0770,CRE0263,Hubspot,Photography & Videography,7,1,6,True,False,False,False,60,Unlimited,2408.02,Medium,2025-11-02,True
CON0771,CRE0502,Toptal,Food & Cooking,7,2,5,True,False,False,False,45,2,1524.95,High,2026-01-17,True
CON0772,CRE0222,Squarespace,Beauty & Fashion,7,2,5,True,False,False,False,45,Unlimited,2451.21,High,2025-05-13,True
CON0773,CRE0347,MVMT Watches,Photography & Videography,7,1,6,False,False,False,False,60,2,345.25,Medium,2025-12-15,True
CON0774,CRE0556,Magic Spoon,Beauty & Fashion,7,2,5,True,False,False,True,60,Unlimited,3048.99,High,2025-12-26,False
CON0775,CRE0399,Asana,Parenting & Family,7,1,6,False,False,False,False,90,Unlimited,1949.02,Medium,2025-08-27,True
CON0776,CRE0100,Grammarly,Food & Cooking,7,0,7,False,False,False,False,90,Unlimited,0.0,Low,2026-01-01,True
CON0777,CRE0357,Ridge Wallet,Education & Online Courses,7,1,6,True,False,False,True,60,2,787.25,Medium,2025-07-06,True
CON0778,CRE0003,Skillshare,Education & Online Courses,7,2,5,True,False,False,False,60,Unlimited,1350.11,High,2025-07-26,False
CON0779,CRE0072,Notion,Science & Space,7,1,6,False,False,False,False,45,2,1581.48,Medium,2025-06-26,False
CON0780,CRE0005,NordVPN,Music & Audio Production,7,3,4,True,True,False,False,90,2,1890.21,Critical,2025-11-25,True
CON0781,CRE0471,Manscaped,Music & Audio Production,7,4,3,False,True,False,True,30,1,9589.01,Critical,2025-05-24,True
CON0782,CRE0518,Betterment,Pet Care,7,1,6,False,False,False,False,30,2,2330.53,Medium,2025-05-22,False
CON0783,CRE0366,Morning Brew,Education & Online Courses,7,4,3,True,True,False,False,30,2,7121.93,Critical,2026-02-21,True
CON0784,CRE0366,NordVPN,Technology & Software,7,1,6,True,False,False,True,30,Unlimited,970.67,Medium,2025-05-11,True
CON0785,CRE0047,Blue Apron,Pet Care,7,0,7,True,False,False,False,45,Unlimited,0.0,Low,2025-05-03,True
CON0786,CRE0333,Airtable,Music & Audio Production,7,0,7,False,False,False,False,30,1,0.0,Low,2025-08-19,True
CON0787,CRE0269,Toptal,Language Learning,7,2,5,True,False,False,False,90,2,4051.65,High,2025-08-13,True
CON0788,CRE0127,Betterment,Photography & Videography,7,3,4,True,True,False,False,90,Unlimited,3804.61,Critical,2025-10-20,True
CON0789,CRE0014,Morning Brew,Food & Cooking,7,3,4,True,True,False,False,45,1,1156.91,Critical,2025-05-17,True
CON0790,CRE0430,Public,Business & Entrepreneurship,7,2,5,False,False,False,False,30,1,3430.3,High,2025-07-16,True
CON0791,CRE0549,Athletic Greens,Sustainable Living,7,0,7,True,False,False,False,30,Unlimited,0.0,Low,2025-07-15,True
CON0792,CRE0399,Robinhood,Food & Cooking,7,4,3,False,False,False,False,30,2,7446.7,Critical,2025-10-03,False
CON0793,CRE0478,Headspace,Music & Audio Production,7,2,5,False,False,False,False,30,Unlimited,2610.7,High,2025-10-30,False
CON0794,CRE0087,MVMT Watches,Education & Online Courses,7,4,3,True,False,False,False,30,Unlimited,5127.2,Critical,2025-10-18,False
CON0795,CRE0173,Notion,Education & Online Courses,7,2,5,False,False,False,False,30,1,4943.48,High,2025-10-11,True
CON0796,CRE0549,Airtable,Comedy & Entertainment,7,0,7,False,False,False,False,90,Unlimited,0.0,Low,2025-07-16,False
CON0797,CRE0141,Raycon,Business & Entrepreneurship,7,3,4,False,False,False,True,30,Unlimited,6726.85,Critical,2026-01-23,True
CON0798,CRE0550,ExpressVPN,Travel & Adventure,7,2,5,False,False,False,True,90,2,2751.73,High,2025-04-25,True
CON0799,CRE0075,Toptal,Pet Care,7,2,5,True,False,False,False,60,Unlimited,1318.45,High,2025-06-04,True
CON0800,CRE0454,NordVPN,Beauty & Fashion,7,1,6,False,False,False,False,30,2,683.45,Medium,2025-08-15,False
