product_id,creator_id,product_name,niche,product_type,price_usd,market_price_usd,price_gap_pct,units_sold,total_revenue_usd,conversion_rate,platform_sold_on,launch_date,creator_follower_tier,creator_niche,has_affiliate_programme,affiliate_commission_pct,rating,review_count
PRD01988,CRE0011,Composition Guide,Photography & Videography,Preset Pack,19.07,35.26,45.9,346,6598.22,0.0129,Etsy,2026-01-20,Micro,Photography & Videography,False,0.0,3.8,189
PRD01989,CRE0449,Baking Masterclass,Food & Cooking,eBook,59.71,45.58,-31.0,768,45857.28,0.066,Patreon,2025-08-28,Micro,Food & Cooking,False,0.3,4.9,157
PRD01990,CRE0103,Study System PDF,Education & Online Courses,Guide,21.95,21.7,-1.2,107,2348.65,0.0394,Etsy,2025-03-08,Nano,Education & Online Courses,True,0.16,3.8,187
PRD01991,CRE0024,Composition Guide,Photography & Videography,Bundle,84.52,85.2,0.8,4754,401808.08,0.0734,Patreon,2025-02-26,Mid,Photography & Videography,False,0.11,4.1,328
PRD01992,CRE0509,Sample Pack,Music & Audio Production,Course,164.69,202.34,18.6,4545,748516.05,0.0634,Gumroad,2024-12-04,Mid,Music & Audio Production,False,0.0,4.5,7
PRD01993,CRE0500,Pitch Deck Kit,Business & Entrepreneurship,eBook,44.59,94.65,52.9,9702,432612.18,0.0105,Podia,2025-08-26,Mid,Business & Entrepreneurship,True,0.27,4.4,363
PRD01994,CRE0538,Style Bundle,Beauty & Fashion,eBook,50.84,45.58,-11.5,268,13625.12,0.0333,Podia,2024-06-26,Micro,Beauty & Fashion,False,0.32,3.7,16
PRD01995,CRE0447,Morning Routine Guide,Personal Development,Course,33.54,52.94,36.6,6153,206371.62,0.0457,Patreon,2025-05-06,Mid,Personal Development,True,0.25,3.6,42
PRD01996,CRE0434,Phrase Book PDF,Language Learning,Preset Pack,178.33,180.2,1.0,3949,704225.17,0.0273,Teachable,2025-08-04,Mid,Language Learning,True,0.0,4.3,65
PRD01997,CRE0096,Activity Ideas Bundle,Parenting & Family,Preset Pack,95.27,103.6,8.0,4119,392417.13,0.0389,Etsy,2025-09-17,Mid,Parenting & Family,False,0.0,4.7,12
PRD01998,CRE0260,Note-Taking Bundle,Education & Online Courses,Guide,30.64,32.21,4.9,216,6618.24,0.059,Etsy,2025-01-24,Micro,Education & Online Courses,True,0.37,5.0,111
PRD01999,CRE0068,Cat Behaviour PDF,Pet Care,Template,48.54,56.55,14.2,369,17911.26,0.0639,Teachable,2025-03-02,Micro,Pet Care,False,0.0,4.3,339
PRD02000,CRE0532,Lab Notebook Template,Science & Space,Preset Pack,123.9,168.23,26.4,1335,165406.5,0.0216,Patreon,2024-11-18,Mid,Science & Space,True,0.0,4.7,13
PRD02001,CRE0511,Lab Notebook Template,Science & Space,Preset Pack,170.22,189.88,10.4,1490,253627.8,0.013,Gumroad,2025-05-24,Mid,Science & Space,True,0.17,5.0,225
PRD02002,CRE0013,Sustainability Tracker,Sustainable Living,Template,52.11,49.7,-4.8,350,18238.5,0.023,Patreon,2024-05-14,Micro,Sustainable Living,False,0.0,4.6,171
PRD02003,CRE0447,Journal Prompts PDF,Personal Development,Preset Pack,100.27,62.55,-60.3,784,78611.68,0.0378,Teachable,2025-01-01,Mid,Personal Development,True,0.25,3.9,260
PRD02004,CRE0489,Morning Routine Guide,Personal Development,eBook,133.87,124.28,-7.7,15064,2016617.68,0.0426,Gumroad,2025-11-03,Mid,Personal Development,False,0.13,4.9,308
PRD02005,CRE0137,Styling Checklist,Home Decor & Interior Design,Bundle,40.74,36.29,-12.3,540,21999.6,0.0702,Patreon,2024-10-14,Micro,Home Decor & Interior Design,False,0.0,4.8,277
PRD02006,CRE0041,Goal Setting Workbook,Personal Development,Preset Pack,95.9,68.95,-39.1,313,30016.7,0.0168,Podia,2024-09-07,Micro,Personal Development,False,0.0,3.6,412
PRD02007,CRE0581,Composition Guide,Photography & Videography,Template,44.71,35.09,-27.4,3500,156485.0,0.0478,Patreon,2025-12-26,Micro,Photography & Videography,False,0.0,4.7,105
PRD02008,CRE0070,Morning Routine Guide,Personal Development,Course,78.44,131.34,40.3,8012,628461.28,0.0542,Patreon,2025-05-06,Mid,Personal Development,True,0.14,4.6,478
PRD02009,CRE0340,Journal Prompts PDF,Personal Development,Guide,96.27,140.33,31.4,3164,304598.28,0.0135,Gumroad,2025-09-02,Mid,Personal Development,False,0.0,4.7,444
PRD02010,CRE0065,Stream Setup Checklist,Gaming & Esports,Course,27.49,26.35,-4.3,304,8356.96,0.0543,Patreon,2025-01-31,Micro,Gaming & Esports,False,0.0,4.3,460
PRD02011,CRE0101,Sustainability Tracker,Sustainable Living,eBook,69.31,61.21,-13.2,850,58913.5,0.0549,Gumroad,2024-09-16,Micro,Sustainable Living,False,0.0,4.8,277
PRD02012,CRE0399,Capsule Wardrobe Guide,Beauty & Fashion,eBook,207.65,184.26,-12.7,997,207027.05,0.0142,Own Website,2024-12-25,Mid,Beauty & Fashion,False,0.39,4.0,312
PRD02013,CRE0453,Storytelling Course,Comedy & Entertainment,Guide,57.77,40.66,-42.1,257,14846.89,0.0639,Teachable,2024-10-24,Micro,Comedy & Entertainment,False,0.3,5.0,62
PRD02014,CRE0012,Pro Settings Pack,Gaming & Esports,eBook,124.84,148.81,16.1,737,92007.08,0.0786,Etsy,2025-12-31,Mid,Gaming & Esports,True,0.27,4.1,82
PRD02015,CRE0434,Cold Email Scripts,Business & Entrepreneurship,Course,42.72,59.92,28.7,1722,73563.84,0.0394,Own Website,2025-01-06,Micro,Business & Entrepreneurship,False,0.13,4.6,276
PRD02016,CRE0514,Science Course,Science & Space,Bundle,100.75,139.88,28.0,3475,350106.25,0.0487,Gumroad,2025-05-05,Mid,Science & Space,True,0.21,5.0,405
PRD02017,CRE0115,Green Home Guide,Sustainable Living,Template,56.44,49.76,-13.4,1270,71678.8,0.0113,Etsy,2025-08-18,Micro,Sustainable Living,True,0.0,5.0,189
PRD02018,CRE0455,Options Playbook,Finance & Investing,Template,16.25,30.88,47.4,904,14690.0,0.0617,Gumroad,2026-01-07,Micro,Finance & Investing,False,0.15,4.9,216
PRD02019,CRE0539,Game Guide PDF,Gaming & Esports,Preset Pack,468.16,291.05,-60.9,10810,5060809.6,0.0201,Own Website,2025-02-05,Macro,Gaming & Esports,False,0.0,4.4,335
PRD02020,CRE0540,Portfolio Template,Photography & Videography,Bundle,102.99,150.69,31.7,6129,631225.71,0.0237,Podia,2024-10-05,Mid,Photography & Videography,True,0.34,4.3,404
PRD02021,CRE0242,Journal Prompts PDF,Personal Development,Bundle,38.83,26.85,-44.6,116,4504.28,0.0333,Own Website,2025-08-03,Micro,Personal Development,False,0.0,4.4,68
PRD02022,CRE0360,Baking Masterclass,Food & Cooking,eBook,128.78,174.01,26.0,1478,190336.84,0.0686,Own Website,2025-12-10,Mid,Food & Cooking,False,0.4,3.7,339
PRD02023,CRE0546,Experiment Bundle,Science & Space,eBook,210.53,169.93,-23.9,2236,470745.08,0.0521,Own Website,2024-06-04,Mid,Science & Space,True,0.0,4.4,135
PRD02024,CRE0248,Science Course,Science & Space,Template,99.47,180.45,44.9,16652,1656374.44,0.0182,Teachable,2024-11-15,Macro,Science & Space,False,0.22,3.7,274
PRD02025,CRE0564,Launch Checklist,Business & Entrepreneurship,Course,49.26,59.58,17.3,1813,89308.38,0.0427,Podia,2024-10-13,Micro,Business & Entrepreneurship,True,0.3,4.3,17
PRD02026,CRE0440,Crypto Guide,Finance & Investing,Bundle,75.43,62.63,-20.4,252,19008.36,0.0512,Patreon,2025-08-24,Micro,Finance & Investing,True,0.39,4.5,448
PRD02027,CRE0241,Chore Chart Template,Parenting & Family,Bundle,337.23,407.79,17.3,5313,1791702.99,0.0301,Teachable,2025-02-11,Macro,Parenting & Family,False,0.0,3.6,255
PRD02028,CRE0012,Study Schedule,Language Learning,Template,48.32,37.11,-30.2,479,23145.28,0.0107,Podia,2025-08-09,Micro,Language Learning,False,0.36,4.2,214
PRD02029,CRE0073,Sustainability Tracker,Sustainable Living,Template,247.49,176.11,-40.5,2135,528391.15,0.0751,Gumroad,2025-08-29,Mid,Sustainable Living,False,0.0,3.5,12
PRD02030,CRE0263,Content Calendar,Comedy & Entertainment,Course,441.09,291.54,-51.3,26145,11532298.05,0.0705,Teachable,2024-12-08,Macro,Comedy & Entertainment,False,0.0,3.8,65
PRD02031,CRE0214,Knife Skills Course,Food & Cooking,eBook,171.15,155.65,-10.0,1551,265453.65,0.0495,Etsy,2024-10-08,Mid,Food & Cooking,True,0.0,4.4,300
PRD02032,CRE0299,Dev Roadmap PDF,Technology & Software,eBook,17.27,17.48,1.2,330,5699.1,0.0463,Patreon,2025-07-28,Nano,Technology & Software,True,0.0,4.7,12
PRD02033,CRE0518,Content Calendar,Comedy & Entertainment,Guide,121.53,81.38,-49.3,5574,677408.22,0.0496,Etsy,2024-08-04,Mid,Comedy & Entertainment,True,0.16,3.9,184
PRD02034,CRE0581,Capsule Wardrobe Guide,Beauty & Fashion,Bundle,75.41,130.4,42.2,493,37177.13,0.0482,Teachable,2025-09-10,Mid,Beauty & Fashion,False,0.27,4.3,139
PRD02035,CRE0260,Business Plan Template,Business & Entrepreneurship,Guide,118.35,98.85,-19.7,6205,734361.75,0.0136,Podia,2025-04-04,Mid,Business & Entrepreneurship,False,0.11,4.1,78
PRD02036,CRE0227,Lightroom Preset Pack,Photography & Videography,Course,80.64,102.23,21.1,26967,2174618.88,0.0701,Gumroad,2024-08-07,Macro,Photography & Videography,False,0.0,4.1,192
PRD02037,CRE0488,Astronomy Guide PDF,Science & Space,Guide,492.77,447.68,-10.1,15396,7586686.92,0.0724,Patreon,2024-10-22,Macro,Science & Space,True,0.38,4.0,136
PRD02038,CRE0128,Camera Settings PDF,Photography & Videography,eBook,24.63,20.14,-22.3,3555,87559.65,0.0666,Etsy,2024-04-06,Micro,Photography & Videography,False,0.33,4.2,465
PRD02039,CRE0566,Colour Palette Pack,Home Decor & Interior Design,eBook,19.7,20.68,4.7,1670,32899.0,0.0415,Etsy,2025-12-26,Micro,Home Decor & Interior Design,True,0.0,4.9,275
PRD02040,CRE0158,Lightroom Preset Pack,Photography & Videography,Course,167.76,195.7,14.3,31107,5218510.32,0.046,Podia,2024-12-14,Mega,Photography & Videography,False,0.37,4.3,211
PRD02041,CRE0382,Dog Training Guide,Pet Care,eBook,52.02,48.72,-6.8,4815,250476.3,0.0181,Gumroad,2025-07-12,Mid,Pet Care,False,0.0,4.5,352
PRD02042,CRE0118,Activity Ideas Bundle,Parenting & Family,Course,84.84,119.01,28.7,18497,1569285.48,0.0716,Patreon,2025-09-02,Mid,Parenting & Family,True,0.18,4.1,454
PRD02043,CRE0341,Family Budget Sheet,Parenting & Family,Template,85.18,59.07,-44.2,383,32623.94,0.07,Patreon,2025-02-03,Micro,Parenting & Family,False,0.0,4.9,254
PRD02044,CRE0186,Study Cards Pack,Science & Space,Template,68.17,50.77,-34.3,1206,82213.02,0.0172,Podia,2025-05-31,Micro,Science & Space,False,0.25,4.0,330
PRD02045,CRE0370,Baking Masterclass,Food & Cooking,eBook,104.22,135.78,23.2,4934,514221.48,0.0241,Patreon,2026-01-22,Mid,Food & Cooking,True,0.0,5.0,176
PRD02046,CRE0233,Astronomy Guide PDF,Science & Space,Guide,171.68,233.16,26.4,13918,2389442.24,0.022,Patreon,2024-09-14,Macro,Science & Space,True,0.21,4.4,497
PRD02047,CRE0508,Science Course,Science & Space,Course,58.23,45.75,-27.3,210,12228.3,0.0626,Gumroad,2026-02-14,Micro,Science & Space,False,0.0,3.9,443
PRD02048,CRE0297,Grammar Cheat Sheet,Language Learning,Course,154.01,158.58,2.9,4949,762195.49,0.0455,Etsy,2024-11-22,Mid,Language Learning,False,0.0,4.3,305
PRD02049,CRE0090,Family Budget Sheet,Parenting & Family,Preset Pack,65.35,63.58,-2.8,177,11566.95,0.0147,Podia,2025-05-29,Micro,Parenting & Family,True,0.3,4.1,310
PRD02050,CRE0306,Knife Skills Course,Food & Cooking,eBook,54.89,40.62,-35.1,164,9001.96,0.0571,Teachable,2025-04-11,Micro,Food & Cooking,False,0.0,4.2,458
PRD02051,CRE0105,Goal Setting Workbook,Personal Development,Course,10.89,11.2,2.8,23,250.47,0.077,Own Website,2025-03-07,Nano,Personal Development,False,0.0,4.4,353
PRD02052,CRE0264,Chord Progression PDF,Music & Audio Production,Template,66.39,96.3,31.1,7773,516049.47,0.0462,Own Website,2025-09-17,Mid,Music & Audio Production,True,0.0,4.3,271
PRD02053,CRE0008,Style Bundle,Beauty & Fashion,Bundle,170.13,138.03,-23.3,2158,367140.54,0.0102,Patreon,2024-04-10,Mid,Beauty & Fashion,True,0.0,4.6,63
PRD02054,CRE0228,Automation Course,Technology & Software,Bundle,20.36,30.28,32.8,2237,45545.32,0.0216,Own Website,2025-08-09,Micro,Technology & Software,False,0.0,4.7,74
PRD02055,CRE0215,Joke Writing Guide,Comedy & Entertainment,Guide,36.08,29.59,-21.9,262,9452.96,0.0137,Podia,2025-03-06,Micro,Comedy & Entertainment,True,0.35,3.6,346
PRD02056,CRE0092,Beat Making Course,Music & Audio Production,Course,103.8,101.81,-2.0,1246,129334.8,0.0108,Patreon,2025-02-03,Mid,Music & Audio Production,True,0.0,4.8,148
PRD02057,CRE0042,Itinerary Bundle,Travel & Adventure,eBook,153.99,97.02,-58.7,1567,241302.33,0.0678,Podia,2025-05-31,Mid,Travel & Adventure,True,0.29,4.5,85
PRD02058,CRE0066,Learning Roadmap,Education & Online Courses,Preset Pack,67.57,45.57,-48.3,2028,137031.96,0.0217,Podia,2025-02-15,Micro,Education & Online Courses,False,0.2,4.4,318
PRD02059,CRE0434,Study Schedule,Language Learning,Course,28.08,24.28,-15.7,1031,28950.48,0.04,Podia,2025-05-10,Micro,Language Learning,True,0.0,4.6,40
PRD02060,CRE0220,Game Guide PDF,Gaming & Esports,Course,105.8,157.23,32.7,4173,441503.4,0.0311,Teachable,2025-08-24,Mid,Gaming & Esports,False,0.24,4.3,269
PRD02061,CRE0178,Portfolio Template,Photography & Videography,eBook,41.01,58.76,30.2,2482,101786.82,0.0274,Teachable,2025-03-01,Mid,Photography & Videography,True,0.3,3.9,194
PRD02062,CRE0426,Astronomy Guide PDF,Science & Space,eBook,274.13,441.61,37.9,20676,5667911.88,0.0433,Gumroad,2025-02-10,Macro,Science & Space,True,0.12,4.7,419
PRD02063,CRE0266,Investment Tracker,Finance & Investing,eBook,37.38,27.03,-38.3,261,9756.18,0.0207,Teachable,2025-03-17,Micro,Finance & Investing,True,0.22,3.8,68
PRD02064,CRE0034,Experiment Bundle,Science & Space,eBook,38.99,63.9,39.0,1213,47294.87,0.0446,Patreon,2025-08-13,Micro,Science & Space,True,0.33,3.7,91
PRD02065,CRE0193,Science Course,Science & Space,eBook,47.84,54.2,11.7,394,18848.96,0.0676,Gumroad,2025-10-16,Micro,Science & Space,False,0.27,3.9,102
PRD02066,CRE0440,Dog Training Guide,Pet Care,Course,45.22,37.02,-22.2,1198,54173.56,0.0715,Gumroad,2025-02-19,Micro,Pet Care,True,0.0,4.4,315
PRD02067,CRE0584,Vet Visit Checklist,Pet Care,Preset Pack,121.94,111.61,-9.3,3344,407767.36,0.0568,Gumroad,2024-07-07,Mid,Pet Care,False,0.35,4.5,139
PRD02068,CRE0464,Joke Writing Guide,Comedy & Entertainment,Template,43.35,51.74,16.2,3389,146913.15,0.0378,Teachable,2024-10-27,Micro,Comedy & Entertainment,True,0.0,4.8,17
PRD02069,CRE0166,Makeup Masterclass,Beauty & Fashion,eBook,110.04,113.2,2.8,9338,1027553.52,0.0149,Gumroad,2025-04-17,Mid,Beauty & Fashion,False,0.0,4.8,43
PRD02070,CRE0210,DIY Tutorial Bundle,Home Decor & Interior Design,Preset Pack,59.56,43.66,-36.4,886,52770.16,0.0146,Gumroad,2024-05-04,Micro,Home Decor & Interior Design,True,0.27,3.6,471
PRD02071,CRE0172,Pet First Aid Guide,Pet Care,Preset Pack,47.33,72.65,34.9,2234,105735.22,0.0294,Gumroad,2025-02-23,Mid,Pet Care,True,0.0,4.8,477
PRD02072,CRE0599,Vet Visit Checklist,Pet Care,eBook,10.81,18.95,43.0,118,1275.58,0.0604,Teachable,2025-12-12,Nano,Pet Care,True,0.19,3.7,1
PRD02073,CRE0188,Sample Pack,Music & Audio Production,Template,95.87,147.86,35.2,1126,107949.62,0.039,Podia,2024-05-31,Mid,Music & Audio Production,False,0.2,3.9,112
PRD02074,CRE0585,Stream Setup Checklist,Gaming & Esports,Preset Pack,53.65,36.55,-46.8,1744,93565.6,0.0357,Patreon,2024-11-16,Micro,Gaming & Esports,False,0.2,4.4,231
PRD02075,CRE0041,Science Course,Science & Space,Guide,241.42,159.4,-51.5,2071,499980.82,0.0212,Podia,2025-09-19,Macro,Science & Space,True,0.0,4.4,431
PRD02076,CRE0057,Accent Reduction Guide,Language Learning,Template,143.74,160.84,10.6,9009,1294953.66,0.0265,Patreon,2025-06-12,Mid,Language Learning,False,0.17,4.4,0
PRD02077,CRE0246,Vet Visit Checklist,Pet Care,Template,47.87,54.81,12.7,801,38343.87,0.018,Gumroad,2024-11-09,Micro,Pet Care,True,0.0,4.8,172
PRD02078,CRE0298,Content Calendar,Comedy & Entertainment,Guide,91.15,134.34,32.1,11341,1033732.15,0.0452,Patreon,2025-12-03,Macro,Comedy & Entertainment,False,0.0,4.1,221
PRD02079,CRE0351,Study System PDF,Education & Online Courses,Template,70.37,58.72,-19.8,575,40462.75,0.0349,Patreon,2025-04-13,Micro,Education & Online Courses,False,0.13,4.1,214
PRD02080,CRE0458,Exam Prep Kit,Education & Online Courses,Guide,21.61,24.7,12.5,734,15861.74,0.0608,Own Website,2025-11-18,Micro,Education & Online Courses,True,0.28,4.1,498
PRD02081,CRE0079,Study Schedule,Language Learning,Course,41.51,27.43,-51.3,56,2324.56,0.0162,Teachable,2024-10-05,Micro,Language Learning,True,0.0,3.9,235
PRD02082,CRE0355,Journal Prompts PDF,Personal Development,Template,36.17,25.55,-41.6,129,4665.93,0.0706,Podia,2026-02-08,Nano,Personal Development,False,0.0,4.9,478
PRD02083,CRE0444,Colour Palette Pack,Home Decor & Interior Design,Bundle,143.79,169.19,15.0,2484,357174.36,0.0554,Patreon,2025-07-24,Mid,Home Decor & Interior Design,False,0.0,4.4,474
PRD02084,CRE0097,Clip Editing Template,Gaming & Esports,Bundle,103.16,166.82,38.2,9239,953095.24,0.0603,Gumroad,2024-08-04,Mid,Gaming & Esports,True,0.23,4.8,61
PRD02085,CRE0290,Joke Writing Guide,Comedy & Entertainment,Guide,18.55,23.66,21.6,4190,77724.5,0.0657,Teachable,2025-09-27,Micro,Comedy & Entertainment,True,0.0,4.7,263
PRD02086,CRE0195,Game Guide PDF,Gaming & Esports,Template,852.12,780.53,-9.2,16846,14354813.52,0.0531,Patreon,2025-12-14,Mega,Gaming & Esports,False,0.24,4.4,466
PRD02087,CRE0081,Pet First Aid Guide,Pet Care,Template,13.94,18.63,25.2,412,5743.28,0.061,Gumroad,2024-05-30,Micro,Pet Care,True,0.11,4.8,71
PRD02088,CRE0047,Portfolio Template,Photography & Videography,Template,95.48,153.12,37.6,4725,451143.0,0.0207,Etsy,2024-10-06,Mid,Photography & Videography,False,0.15,3.8,276
PRD02089,CRE0565,Sample Pack,Music & Audio Production,Bundle,46.85,51.18,8.5,640,29984.0,0.0521,Podia,2025-06-11,Micro,Music & Audio Production,False,0.35,3.9,3
PRD02090,CRE0025,Pet Nutrition Sheet,Pet Care,Bundle,46.26,59.63,22.4,2251,104131.26,0.0422,Etsy,2024-10-07,Micro,Pet Care,True,0.0,3.6,346
PRD02091,CRE0224,Pet Nutrition Sheet,Pet Care,Guide,167.33,140.57,-19.0,9493,1588463.69,0.0462,Gumroad,2024-11-17,Macro,Pet Care,False,0.27,4.3,386
PRD02092,CRE0452,City Guide Pack,Travel & Adventure,eBook,132.15,92.32,-43.1,4510,595996.5,0.0298,Own Website,2024-09-09,Mid,Travel & Adventure,True,0.37,4.9,72
PRD02093,CRE0533,Goal Setting Workbook,Personal Development,Preset Pack,804.01,806.87,0.4,184389,148250599.89,0.0291,Own Website,2024-05-17,Mega,Personal Development,False,0.13,4.8,333
PRD02094,CRE0343,Experiment Bundle,Science & Space,Guide,48.34,37.99,-27.2,685,33112.9,0.0211,Teachable,2025-05-17,Micro,Science & Space,True,0.14,4.9,407
PRD02095,CRE0491,Cat Behaviour PDF,Pet Care,eBook,105.62,122.55,13.8,1500,158430.0,0.0676,Etsy,2024-12-25,Mid,Pet Care,True,0.29,4.7,51
PRD02096,CRE0055,VS Code Setup Guide,Technology & Software,eBook,392.29,431.11,9.0,3405,1335747.45,0.0157,Teachable,2024-07-20,Macro,Technology & Software,False,0.0,3.8,381
PRD02097,CRE0440,Mixing Template,Music & Audio Production,Template,386.79,328.91,-17.6,24502,9477128.58,0.0585,Gumroad,2025-02-26,Macro,Music & Audio Production,False,0.21,3.6,231
PRD02098,CRE0545,Fermentation Guide,Food & Cooking,Template,159.9,133.06,-20.2,7376,1179422.4,0.0698,Teachable,2024-10-08,Mid,Food & Cooking,False,0.23,3.6,499
PRD02099,CRE0306,Itinerary Bundle,Travel & Adventure,Guide,39.38,81.6,51.7,1851,72892.38,0.018,Etsy,2024-06-07,Mid,Travel & Adventure,False,0.36,4.7,154
PRD02100,CRE0094,Lightroom Preset Pack,Photography & Videography,Guide,37.54,44.56,15.8,898,33710.92,0.0625,Podia,2024-04-09,Micro,Photography & Videography,False,0.32,3.8,141
PRD02101,CRE0398,Sample Pack,Music & Audio Production,Preset Pack,20.25,20.99,3.5,353,7148.25,0.0371,Patreon,2024-07-05,Micro,Music & Audio Production,False,0.18,4.1,407
PRD02102,CRE0232,Cat Behaviour PDF,Pet Care,Course,76.32,52.32,-45.9,511,38999.52,0.0375,Teachable,2024-08-09,Mid,Pet Care,False,0.0,4.1,72
PRD02103,CRE0280,Styling Checklist,Home Decor & Interior Design,Guide,115.96,116.14,0.2,3386,392640.56,0.0105,Patreon,2026-01-24,Mid,Home Decor & Interior Design,False,0.24,4.6,442
PRD02104,CRE0569,Study System PDF,Education & Online Courses,Guide,378.72,252.69,-49.9,4583,1735673.76,0.0482,Etsy,2025-03-25,Macro,Education & Online Courses,False,0.18,4.6,384
PRD02105,CRE0324,AI Prompts Bundle,Technology & Software,Bundle,160.24,174.85,8.4,11619,1861828.56,0.0171,Podia,2025-05-31,Mid,Technology & Software,False,0.2,4.7,483
PRD02106,CRE0191,Recipe eBook,Food & Cooking,Bundle,312.01,374.48,16.7,16478,5141300.78,0.0499,Etsy,2025-08-03,Macro,Food & Cooking,False,0.2,4.0,215
PRD02107,CRE0529,Travel Hacking Guide,Travel & Adventure,Preset Pack,11.13,11.48,3.0,80,890.4,0.0571,Etsy,2026-02-02,Nano,Travel & Adventure,True,0.16,4.9,82
PRD02108,CRE0049,Green Home Guide,Sustainable Living,Template,32.49,23.4,-38.8,348,11306.52,0.011,Podia,2024-03-26,Micro,Sustainable Living,False,0.0,4.0,376
PRD02109,CRE0058,Budget Spreadsheet,Finance & Investing,Template,163.76,141.76,-15.5,19937,3264883.12,0.0133,Patreon,2025-02-14,Macro,Finance & Investing,False,0.27,3.9,98
PRD02110,CRE0425,Content Calendar,Comedy & Entertainment,eBook,370.77,384.21,3.5,16225,6015743.25,0.0193,Podia,2025-11-09,Macro,Comedy & Entertainment,True,0.0,4.2,494
PRD02111,CRE0554,Zero-Waste Starter Guide,Sustainable Living,Preset Pack,82.13,106.33,22.8,3160,259530.8,0.0169,Own Website,2024-12-22,Mid,Sustainable Living,False,0.26,3.6,325
PRD02112,CRE0441,Business Plan Template,Business & Entrepreneurship,Template,58.2,108.86,46.5,6927,403151.4,0.0337,Teachable,2025-02-11,Mid,Business & Entrepreneurship,False,0.26,4.3,487
PRD02113,CRE0083,Pet First Aid Guide,Pet Care,Course,210.15,139.77,-50.4,6901,1450245.15,0.0144,Etsy,2024-12-29,Mid,Pet Care,True,0.0,3.9,319
PRD02114,CRE0451,Pet Nutrition Sheet,Pet Care,Template,49.16,53.14,7.5,827,40655.32,0.0237,Etsy,2025-03-20,Micro,Pet Care,False,0.24,3.8,24
PRD02115,CRE0330,Confidence Course,Personal Development,Course,10.01,14.07,28.9,297,2972.97,0.0759,Own Website,2024-05-01,Nano,Personal Development,False,0.13,4.2,367
PRD02116,CRE0407,Study System PDF,Education & Online Courses,Bundle,151.37,147.92,-2.3,11361,1719714.57,0.0674,Podia,2024-12-29,Mid,Education & Online Courses,True,0.28,4.1,47
PRD02117,CRE0465,VS Code Setup Guide,Technology & Software,Guide,48.97,96.68,49.3,2994,146616.18,0.0469,Patreon,2025-03-08,Mid,Technology & Software,False,0.0,3.5,28
PRD02118,CRE0023,Cold Email Scripts,Business & Entrepreneurship,Template,83.24,61.83,-34.6,1852,154160.48,0.0404,Gumroad,2024-09-26,Micro,Business & Entrepreneurship,False,0.0,4.4,421
PRD02119,CRE0222,Cat Behaviour PDF,Pet Care,Template,49.8,58.49,14.9,4846,241330.8,0.0229,Patreon,2026-02-04,Mid,Pet Care,False,0.28,4.7,72
PRD02120,CRE0518,Camera Settings PDF,Photography & Videography,Course,414.33,470.83,12.0,4064,1683837.12,0.0182,Etsy,2025-01-13,Macro,Photography & Videography,False,0.27,4.3,281
PRD02121,CRE0184,Dev Roadmap PDF,Technology & Software,Course,133.67,108.01,-23.8,4128,551789.76,0.0161,Etsy,2025-11-04,Mid,Technology & Software,False,0.18,4.3,65
PRD02122,CRE0281,Pet Nutrition Sheet,Pet Care,Course,29.53,50.02,41.0,780,23033.4,0.0796,Own Website,2024-05-27,Micro,Pet Care,False,0.23,4.2,208
PRD02123,CRE0429,Learning Roadmap,Education & Online Courses,eBook,53.99,43.89,-23.0,10533,568676.67,0.0441,Podia,2025-10-22,Mid,Education & Online Courses,False,0.31,3.9,470
PRD02124,CRE0415,Pro Settings Pack,Gaming & Esports,Course,38.05,53.98,29.5,163,6202.15,0.0331,Gumroad,2025-09-14,Micro,Gaming & Esports,False,0.0,3.7,150
PRD02125,CRE0260,Packing List PDF,Travel & Adventure,Bundle,228.48,169.28,-35.0,2539,580110.72,0.0176,Podia,2026-01-02,Mid,Travel & Adventure,True,0.13,3.5,392
PRD02126,CRE0384,Beat Making Course,Music & Audio Production,Course,30.56,20.94,-45.9,1028,31415.68,0.0284,Etsy,2025-04-18,Micro,Music & Audio Production,False,0.27,4.9,495
PRD02127,CRE0285,Exam Prep Kit,Education & Online Courses,Guide,21.03,15.84,-32.8,2022,42522.66,0.0142,Own Website,2024-06-11,Micro,Education & Online Courses,True,0.0,4.6,273
PRD02128,CRE0068,Pricing Playbook,Business & Entrepreneurship,Guide,491.39,399.03,-23.1,26411,12978101.29,0.0148,Patreon,2024-07-27,Mega,Business & Entrepreneurship,True,0.27,4.6,134
PRD02129,CRE0438,Journal Prompts PDF,Personal Development,Template,30.53,43.89,30.4,3361,102611.33,0.0457,Podia,2025-02-24,Micro,Personal Development,True,0.16,3.6,73
PRD02130,CRE0056,Cold Email Scripts,Business & Entrepreneurship,Bundle,19.3,33.69,42.7,3009,58073.7,0.0427,Etsy,2024-10-08,Micro,Business & Entrepreneurship,False,0.0,4.6,169
PRD02131,CRE0044,Confidence Course,Personal Development,Guide,584.5,380.03,-53.8,5373,3140518.5,0.0296,Etsy,2024-08-09,Macro,Personal Development,False,0.0,3.9,290
PRD02132,CRE0286,Automation Course,Technology & Software,eBook,39.4,61.29,35.7,9877,389153.8,0.0247,Teachable,2025-08-22,Mid,Technology & Software,False,0.31,4.5,84
PRD02133,CRE0476,Camera Settings PDF,Photography & Videography,Guide,13.21,22.62,41.6,325,4293.25,0.0433,Patreon,2025-01-06,Nano,Photography & Videography,False,0.0,4.1,489
